Cell ID,Cell Type,Dimorphism
720575941431957240,IN19A002,
720575941431966200,IN16B032,
720575941431986702,IN09A013,
720575941431993358,IN01B012,
720575941431996174,IN16B106,
720575941432002574,IN12A063,
720575941432005646,IN06A067,
720575941432006670,IN01B092,
720575941432051214,IN17B014,
720575941432053129,IN06A021,
720575941432074766,IN14A018,
720575941432093065,IN04B062,
720575941432101390,IN19A059,
720575941432147982,IN11A023,
720575941432183566,IN20A.22A015,
720575941432223369,IN06A052,
720575941432245207,IN09B046,
720575941432264407,IN13A068,
720575941432274903,IN09A090,
720575941432281559,IN23B067,
720575941432284119,INXXX370,dimorphic
720575941432285655,INXXX364,
720575941432287447,IN19A100,
720575941432324088,,
720575941432328696,IN19A057,
720575941432398217,,
720575941432398985,,
720575941432403593,,
720575941432409519,IN20A.22A067,
720575941432450735,,
720575941432456111,,
720575941432456879,,
720575941432474031,IN16B061,
720575941432559969,INXXX287,
720575941432702423,INXXX213,
720575941432708366,IN12B068,
720575941432709262,IN19B071,
720575941432722574,IN12A063,
720575941432723854,IN01B027,
720575941432725134,IN19A090,
720575941432733838,IN12B048,
720575941432739726,IN16B125,
720575941432743054,vMS12,dimorphic
720575941432744846,IN23B054,
720575941432751502,IN04B074,
720575941432771470,IN09A047,
720575941432775310,IN20A.22A018,
720575941432778638,IN03B090,
720575941432805518,IN09A073,
720575941432809870,INXXX396,
720575941432810638,IN13A019,dimorphic
