Cell ID,Cell Type,Dimorphism
29665,SNta02,
29669,SNxx15,
29681,SNta02,
29686,SNpp60,
29696,SNta09,
29702,SNta09,
29716,SNpp48,
29720,SNta14,
29722,SNta03,
29724,SNxx03,
29730,SNch11,
29735,SNta09,
29750,SNta33,
29754,SNta02,
29762,SNta14,
29764,SNxx03,
29770,SNta03,
29783,SNta03,
29788,SNta35,
29793,SNta11,
29812,SNta09,
29816,SNta09,
29827,SNta14,
29837,SNta04,
29839,SNch09,
29840,SNta02,
29851,SNta23,
29871,SNta09,
29876,SNta04,
29919,SNxx02,
29931,SNta22,
29936,SNta09,
29951,SNxx21,
29957,SNta02,
29978,SNta03,
29993,SNta33,
29998,SNta02,
30001,SNta11,
30015,SNta14,
30037,SNxx05,
30039,SNta02,
30040,SNta14,
30050,SNta02,
30072,SNch05,
30076,SNta34,
30082,SNch12,
30093,SNxx03,
30100,SNpp23,
30109,SNta14,
30113,SNpp45,
30129,SNch12,
30136,SNch02,
30138,SNch02,
30139,SNch12,
30144,SNpp39,
30179,SNpp42,
30192,SNta20,
30215,SNxx04,
30229,SNta27,
30230,SNch05,
30236,SNxx01,
30240,SNpp41,
30247,SNta09,
30257,SNta03,
30262,SNta20,
30265,SNch02,
30297,SNxx03,
30298,SNta25,
30312,SNta03,
30313,SNta37,
30317,SNta14,
30318,SNta09,
30335,SNta02,
30345,SNta03,
30354,SNta29,
30370,SNch12,
30388,SNch02,
30398,SNta14,
30403,SNxx03,
30409,SNta03,
30453,SNpp45,
30467,SNch12,
30498,SNta02,
30511,SNpp50,
30518,SNppxx,
30523,SNta09,
30529,SNta03,
30532,SNxx03,
30546,SNppxx,
30548,SNta29,
30556,SNta19,
30569,SNta02,
30572,SNta37,
30581,SNpp22,
30591,SNpp50,
30592,SNpp23,
30600,SNch02,
30603,SNxx04,
30613,SNta02,
30622,SNta03,
30642,SNch12,
30645,SNxx03,
30653,SNta02,
30675,SNta11,
30676,SNch12,
30678,SNta06,
30683,SNch12,
30692,SNpp39,
30706,SNta09,
30710,SNxx21,
30730,SNxx04,
