source_group,body_part_sensory,target_type,dim_category,super_class,median_influence,adjusted_influence
alcoholic_fermentation_volatile [antenna],antenna,DNpe003,cross-mapped dimorphic,descending,1.8544323697365552e-4,15.407238277113601
alcoholic_fermentation_volatile [antenna],antenna,DNpe011,cross-mapped dimorphic,descending,3.337917831383559e-5,13.692421743844072
alcoholic_fermentation_volatile [antenna],antenna,DNpe012_a,cross-mapped dimorphic,descending,4.285523595200406e-5,13.942317272193467
alcoholic_fermentation_volatile [antenna],antenna,DNpe012_b,other-dimorphic,descending,3.0153594340791827e-5,13.590793573386653
alcoholic_fermentation_volatile [antenna],antenna,DNpe015,cross-mapped dimorphic,descending,3.31845142836495e-5,13.686572771903009
alcoholic_fermentation_volatile [antenna],antenna,DNpe017,cross-mapped dimorphic,descending,6.599189526628012e-5,14.374021377525981
alcoholic_fermentation_volatile [antenna],antenna,DNpe018,cross-mapped dimorphic,descending,6.950702299524366e-5,14.425917239792511
alcoholic_fermentation_volatile [antenna],antenna,DNpe025,cross-mapped dimorphic,descending,3.755192132840707e-4,16.112799079132174
alcoholic_fermentation_volatile [antenna],antenna,DNpe034,cross-mapped dimorphic,descending,3.525521677580761e-4,16.049688046978005
alcoholic_fermentation_volatile [antenna],antenna,DNpe036,cross-mapped dimorphic,descending,4.219159601572209e-5,13.926710496698515
alcoholic_fermentation_volatile [antenna],antenna,DNpe041,cross-mapped dimorphic,descending,2.66825444667223e-4,15.771084121346961
alcoholic_fermentation_volatile [antenna],antenna,DNpe052,cross-mapped dimorphic,descending,1.7038179875109732e-4,15.322531235884851
alcoholic_fermentation_volatile [antenna],antenna,DNpe057,cross-mapped dimorphic,descending,2.026975879237928e-5,13.193619502694213
alcoholic_fermentation_volatile [antenna],antenna,EN00B010,cross-mapped dimorphic,visceral_circulatory,3.109661271446917e-5,13.621588339355677
alcoholic_fermentation_volatile [antenna],antenna,EN00B016,other-dimorphic,visceral_circulatory,2.6633298340831376e-5,13.466651692277832
alcoholic_fermentation_volatile [antenna],antenna,ENXXX012,cross-mapped dimorphic,visceral_circulatory,6.9013098472315e-5,14.418785761549096
alcoholic_fermentation_volatile [antenna],antenna,FLA001m,specific,central_brain_intrinsic,1.6795355895572804e-4,15.308176948436513
alcoholic_fermentation_volatile [antenna],antenna,FLA002m,specific,central_brain_intrinsic,2.42546698670782e-4,15.675683705711963
alcoholic_fermentation_volatile [antenna],antenna,FLA003m,specific,central_brain_intrinsic,2.7922290689950333e-4,15.81649985432745
alcoholic_fermentation_volatile [antenna],antenna,FLA004m,specific,central_brain_intrinsic,9.128228286114882e-5,14.698446156710961
alcoholic_fermentation_volatile [antenna],antenna,FLA005m,specific,central_brain_intrinsic,1.3013271968123576e-4,15.05304429233116
alcoholic_fermentation_volatile [antenna],antenna,FLA006m,specific,central_brain_intrinsic,3.61355164940863e-4,16.07435075312005
alcoholic_fermentation_volatile [antenna],antenna,FLA009m,specific,central_brain_intrinsic,8.827452248182098e-5,14.664940974397096
alcoholic_fermentation_volatile [antenna],antenna,GNG005,cross-mapped dimorphic,central_brain_intrinsic,1.236117107343045e-4,15.001634729612398
alcoholic_fermentation_volatile [antenna],antenna,GNG064,cross-mapped dimorphic,central_brain_intrinsic,1.0615052995740484e-4,14.849347622705782
alcoholic_fermentation_volatile [antenna],antenna,GNG149,cross-mapped dimorphic,central_brain_intrinsic,1.1796290168814611e-4,14.954859624596377
alcoholic_fermentation_volatile [antenna],antenna,GNG494,cross-mapped dimorphic,central_brain_intrinsic,6.303333565707811e-4,16.630738258891405
alcoholic_fermentation_volatile [antenna],antenna,GNG583,cross-mapped dimorphic,central_brain_intrinsic,3.5816186393252227e-4,16.065474460144426
alcoholic_fermentation_volatile [antenna],antenna,GNG603,cross-mapped dimorphic,central_brain_intrinsic,4.6451626193703064e-5,14.022900916235026
alcoholic_fermentation_volatile [antenna],antenna,GNG700m,specific,central_brain_intrinsic,3.096645965934234e-4,15.919979207315484
alcoholic_fermentation_volatile [antenna],antenna,GNG701m,specific,central_brain_intrinsic,8.726211383027534e-5,14.653405833942426
alcoholic_fermentation_volatile [antenna],antenna,GNG702m,specific,central_brain_intrinsic,7.96185406481649e-5,14.561736430479419
alcoholic_fermentation_volatile [antenna],antenna,ICL002m,specific,central_brain_intrinsic,1.3833076498398302e-4,15.114137107045112
alcoholic_fermentation_volatile [antenna],antenna,ICL003m,specific,central_brain_intrinsic,1.2875577756395494e-4,15.042406854855896
alcoholic_fermentation_volatile [antenna],antenna,ICL004m_a,specific,central_brain_intrinsic,1.4614376426459955e-4,15.169080266001922
alcoholic_fermentation_volatile [antenna],antenna,ICL004m_b,specific,central_brain_intrinsic,1.1416286674686438e-4,14.922115526546902
alcoholic_fermentation_volatile [antenna],antenna,ICL005m,specific,central_brain_intrinsic,9.947759209761154e-5,14.784421855788677
alcoholic_fermentation_volatile [antenna],antenna,ICL006m,specific,central_brain_intrinsic,1.242785643186979e-4,15.007014974503969
alcoholic_fermentation_volatile [antenna],antenna,ICL008m,specific,central_brain_intrinsic,7.091051160414597e-5,14.44590812416337
alcoholic_fermentation_volatile [antenna],antenna,ICL010m,specific,central_brain_intrinsic,8.784840599989716e-5,14.660102111938448
alcoholic_fermentation_volatile [antenna],antenna,ICL011m,specific,central_brain_intrinsic,9.8080578381046e-5,14.770278811239743
alcoholic_fermentation_volatile [antenna],antenna,ICL013m_a,specific,central_brain_intrinsic,1.3382603865990696e-4,15.081030179614451
alcoholic_fermentation_volatile [antenna],antenna,ICL013m_b,specific,central_brain_intrinsic,1.7304888711021734e-4,15.338063581066162
alcoholic_fermentation_volatile [antenna],antenna,IN00A013,specific,ventral_nerve_cord_intrinsic,9.655539948466643e-5,14.75460637357924
alcoholic_fermentation_volatile [antenna],antenna,IN00A021,specific,ventral_nerve_cord_intrinsic,1.3341314983707719e-4,15.077940145149936
alcoholic_fermentation_volatile [antenna],antenna,IN00A024,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.3264691809717416e-5,12.769595196013459
alcoholic_fermentation_volatile [antenna],antenna,IN00A027,other-dimorphic,ventral_nerve_cord_intrinsic,6.436602602363366e-5,14.3490753897277
alcoholic_fermentation_volatile [antenna],antenna,IN00A033,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.4713408269083693e-5,13.391835383284837
alcoholic_fermentation_volatile [antenna],antenna,IN00A068,specific,ventral_nerve_cord_intrinsic,4.016947639480822e-5,13.87759685558978
alcoholic_fermentation_volatile [antenna],antenna,IN00A069,specific,ventral_nerve_cord_intrinsic,2.0040996177378422e-5,13.182269426466938
alcoholic_fermentation_volatile [antenna],antenna,IN00A070,specific,ventral_nerve_cord_intrinsic,3.2821242001128084e-5,13.675565369794814
alcoholic_fermentation_volatile [antenna],antenna,IN01A028,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,5.7455689963976955e-5,14.2355034834449
alcoholic_fermentation_volatile [antenna],antenna,IN01A029,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.1511713239700521e-5,12.627854501625041
alcoholic_fermentation_volatile [antenna],antenna,IN01A037,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.210065845270307e-5,13.653365984506584
alcoholic_fermentation_volatile [antenna],antenna,IN01A040,specific,ventral_nerve_cord_intrinsic,8.631736131885038e-6,12.339935100928992
alcoholic_fermentation_volatile [antenna],antenna,IN01A041,other-dimorphic,ventral_nerve_cord_intrinsic,3.481936665585954e-5,13.73466318711958
alcoholic_fermentation_volatile [antenna],antenna,IN01A043,other-dimorphic,ventral_nerve_cord_intrinsic,3.19137731309161e-5,13.64752711823502
alcoholic_fermentation_volatile [antenna],antenna,IN01A045,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.6726991560233133e-5,13.47016341666548
alcoholic_fermentation_volatile [antenna],antenna,IN01A051,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.401316813347353e-5,12.824486910544286
alcoholic_fermentation_volatile [antenna],antenna,IN01A057,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.403333205904507e-5,13.363931144636815
alcoholic_fermentation_volatile [antenna],antenna,IN01A068,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,4.583398970920808e-5,14.009515391299875
alcoholic_fermentation_volatile [antenna],antenna,IN01A084,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,4.916577085038028e-5,14.079687108989239
alcoholic_fermentation_volatile [antenna],antenna,IN01A087_a,other-dimorphic,ventral_nerve_cord_intrinsic,4.892924624326011e-5,14.074864742420639
alcoholic_fermentation_volatile [antenna],antenna,IN01A087_b,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,5.271968144977272e-5,14.149478289908474
alcoholic_fermentation_volatile [antenna],antenna,IN01B014,specific,ventral_nerve_cord_intrinsic,2.8914156055361167e-5,13.548820746132325
alcoholic_fermentation_volatile [antenna],antenna,IN01B020,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,6.756141725141391e-6,12.094941418431675
alcoholic_fermentation_volatile [antenna],antenna,IN01B035,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.654100140469078e-6,11.160595109136352
alcoholic_fermentation_volatile [antenna],antenna,IN01B038,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,7.912148556617472e-6,12.25288881229431
alcoholic_fermentation_volatile [antenna],antenna,IN01B065,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.061753904641793e-5,13.210631565607635
alcoholic_fermentation_volatile [antenna],antenna,IN01B070,other-dimorphic,ventral_nerve_cord_intrinsic,7.376293926182356e-6,12.182760776490422
alcoholic_fermentation_volatile [antenna],antenna,IN01B073,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.0112120757957281e-5,12.498224221413748
alcoholic_fermentation_volatile [antenna],antenna,IN01B074,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.9933830756241584e-5,13.17690776833935
alcoholic_fermentation_volatile [antenna],antenna,IN01B075,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.5173943382290385e-5,13.410298908847547
alcoholic_fermentation_volatile [antenna],antenna,IN01B078,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,9.290038120044255e-6,12.41343209819474
alcoholic_fermentation_volatile [antenna],antenna,IN01B079,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.2377147204848415e-6,10.989944573060804
alcoholic_fermentation_volatile [antenna],antenna,IN01B080,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,6.824305383500899e-6,12.104980002616067
alcoholic_fermentation_volatile [antenna],antenna,IN01B082,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.168712851395512e-6,11.337814906898883
alcoholic_fermentation_volatile [antenna],antenna,IN01B083_a,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,9.445787277726092e-6,12.43005829343034
alcoholic_fermentation_volatile [antenna],antenna,IN01B086,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,1.0070590596951019e-5,12.494108796197446
alcoholic_fermentation_volatile [antenna],antenna,IN01B087,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,4.143343310596623e-7,9.303407373921438
alcoholic_fermentation_volatile [antenna],antenna,IN01B090,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,6.668521000097486e-6,12.081887538259686
alcoholic_fermentation_volatile [antenna],antenna,IN01B091,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,6.1516148102457715e-6,12.00120406016015
alcoholic_fermentation_volatile [antenna],antenna,IN01B092,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.8137666995138457e-5,13.521598583218124
alcoholic_fermentation_volatile [antenna],antenna,IN01B095,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,6.209458419770037e-6,12.010563123190902
alcoholic_fermentation_volatile [antenna],antenna,IN01B097,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.935335999914529e-6,11.554485707785714
alcoholic_fermentation_volatile [antenna],antenna,IN01B098,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,9.139579156494113e-6,12.397103782294469
alcoholic_fermentation_volatile [antenna],antenna,IN01B099,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.7086279168697635e-6,11.495151416521884
alcoholic_fermentation_volatile [antenna],antenna,IN01B100,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.3299465879875905e-5,13.332919878734154
alcoholic_fermentation_volatile [antenna],antenna,IN01B101,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,8.881218962409738e-6,12.368428260160703
alcoholic_fermentation_volatile [antenna],antenna,IN01B102,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,9.571918215073454e-6,12.443323067861634
alcoholic_fermentation_volatile [antenna],antenna,IN02A014,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.067173191952154e-5,13.21325660126243
alcoholic_fermentation_volatile [antenna],antenna,IN02A024,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,8.567554184716354e-5,14.635056834225347
alcoholic_fermentation_volatile [antenna],antenna,IN02A030,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,2.3262415183161887e-5,13.331328417921656
alcoholic_fermentation_volatile [antenna],antenna,IN02A059,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,8.263043625879482e-6,12.296282439406754
alcoholic_fermentation_volatile [antenna],antenna,IN03A015,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,4.1643812338633475e-5,13.913642236313843
alcoholic_fermentation_volatile [antenna],antenna,IN03A095,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.2935566429547054e-6,11.376457469393825
alcoholic_fermentation_volatile [antenna],antenna,IN03A097,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.0510776505878556e-6,11.299984298310978
alcoholic_fermentation_volatile [antenna],antenna,IN03B024,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,5.197547256767353e-5,14.1352613679496
alcoholic_fermentation_volatile [antenna],antenna,IN03B029,specific,ventral_nerve_cord_intrinsic,3.7598560634062965e-5,13.811455210689875
alcoholic_fermentation_volatile [antenna],antenna,IN03B057,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.0486661279957763e-5,13.60177869490686
alcoholic_fermentation_volatile [antenna],antenna,IN03B065,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.15665316605834e-5,13.636586876694645
alcoholic_fermentation_volatile [antenna],antenna,IN04B009,other-dimorphic,ventral_nerve_cord_intrinsic,3.060204365125374e-5,13.60555623475266
alcoholic_fermentation_volatile [antenna],antenna,IN04B010,specific,ventral_nerve_cord_intrinsic,3.967497531222142e-5,13.865210086197758
alcoholic_fermentation_volatile [antenna],antenna,IN04B012,specific,ventral_nerve_cord_intrinsic,2.0291045831164235e-5,13.194669138712873
alcoholic_fermentation_volatile [antenna],antenna,IN04B013,specific,ventral_nerve_cord_intrinsic,1.650615733124527e-5,12.988222924921683
alcoholic_fermentation_volatile [antenna],antenna,IN04B016,specific,ventral_nerve_cord_intrinsic,2.384119789470757e-5,13.355904530231747
alcoholic_fermentation_volatile [antenna],antenna,IN04B017,specific,ventral_nerve_cord_intrinsic,2.1575236201756582e-5,13.256035626883023
alcoholic_fermentation_volatile [antenna],antenna,IN04B018,other-dimorphic,ventral_nerve_cord_intrinsic,1.878565441565171e-5,13.117582957593624
alcoholic_fermentation_volatile [antenna],antenna,IN04B019,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,6.831175596028728e-5,14.408571316206485
alcoholic_fermentation_volatile [antenna],antenna,IN04B021,other-dimorphic,ventral_nerve_cord_intrinsic,5.426631771780772e-5,14.178393176653854
alcoholic_fermentation_volatile [antenna],antenna,IN04B024,other-dimorphic,ventral_nerve_cord_intrinsic,2.513841955765056e-5,13.408886777575342
alcoholic_fermentation_volatile [antenna],antenna,IN04B025,cross-mapped dimorphic,ventral_nerve_cord_intrinsic,3.2154592519774975e-5,13.655044729167043
alcoholic_fermentation_volatile [antenna],antenna,IN04B026,other-dimorphic,ventral_nerve_cord_intrinsic,2.810008713812837e-5,13.520262119371628
