Cell ID,Cell Type,Dimorphism
801621,IN06B054,
801623,IN23B013,
801625,IN18B016,
801626,IN19A016,
801628,IN02A008,
801629,IN08A008,
801630,IN04B008,
801631,IN17A022,
801632,INXXX045,
801633,IN01B006,
801634,IN21A019,
801635,IN21A035,
801638,IN21A007,
801639,IN06B029,
801640,IN01A017,
801643,IN09B044,
801645,IN02A054,
801646,IN01A005,
801650,IN08A007,
801652,IN04B068,
801653,IN06B008,
801656,IN09A009,
801657,IN17B015,
801658,IN01A027,
801659,IN09A014,
801660,IN16B029,
801662,IN12A030,
801663,IN09A010,
801665,IN21A004,
801666,IN21A007,
801667,IN01A005,
801668,IN13B013,
801669,IN17A032,
801670,INXXX217,male-specific
801671,IN13B050,
801673,INXXX048,
801674,IN03A005,
801675,IN13A012,
801676,INXXX066,
801677,IN07B022,
801679,IN19B035,
801681,IN09A016,
801682,IN19A013,
801684,IN06B019,
801686,IN16B049,
801687,IN12A005,
801688,IN07B061,
801689,IN00A010,
801690,IN14A007,
801691,IN23B043,
801696,IN20A.22A006,
801697,IN21A019,
801698,IN19A024,
801699,IN18B016,
801700,INXXX058,potentially_male-specific
801702,IN11B001,
801705,IN02A010,
801706,IN01A005,
801707,INXXX271,
801709,IN03B046,
801710,IN03A007,
801711,IN02A013,
801713,IN03B035,
801716,INXXX265,
801718,IN13B012,
801719,IN09B006,
801720,IN03A066,
801722,IN13A008,
801723,IN21A019,
801725,IN19B005,
801727,IN17A020,
801728,INXXX466,
801729,IN20A.22A006,
801730,INXXX217,male-specific
801732,INXXX425,
801733,IN14A038,
801737,IN01B014,
801739,IN03A020,
801740,IN09A044,
801741,IN16B032,
801743,IN09A017,
801744,IN09A013,
801745,IN20A.22A045,
801746,IN06B042,
801747,IN19A013,
801748,IN18B021,
801749,IN06A028,
801752,IN03B019,
801753,IN23B020,
801754,INXXX352,
801755,IN00A002,
801757,IN21A015,
801758,IN09A006,
801759,IN23B023,
801760,IN09B008,
801762,IN03A014,
801763,IN04B020,
801765,IN21A011,
801769,INXXX352,
801770,IN04B010,
801771,IN19A040,
801772,INXXX058,potentially_male-specific
801773,IN16B014,
801774,IN01A023,
801775,IN07B029,
801778,IN18B021,
801779,IN00A011,
801780,IN12B011,
801781,IN12A011,
801782,IN07B034,
801783,IN19B021,
801784,IN09A015,
801785,IN21A005,
801786,IN19A024,
801787,IN19A016,
801789,IN08A008,
801790,INXXX180,
801791,IN14A009,
801792,IN01B002,
801793,IN23B014,
801794,IN13B012,
801795,IN01B007,
801797,IN21A014,
801798,IN03B032,
801799,IN20A.22A081,
801801,INXXX301,
801802,IN03A020,
801803,IN02A012,
801804,IN01A015,
801805,IN08B003,
801807,IN26X002,
801808,INXXX122,
801809,IN18B032,
801810,INXXX209,
801811,IN03B016,
801814,IN16B033,
801818,IN10B007,
801819,IN03A031,
801820,IN06A096,
801822,IN21A010,
801823,IN17A028,
801826,IN14A078,
801827,IN04B074,
801828,IN12B015,
801829,IN18B017,
801833,IN23B018,
801834,IN04B071,
801835,IN03B034,
801836,IN26X002,
801838,IN16B022,
801840,IN20A.22A013,
801841,IN10B014,
801843,IN21A012,
801844,IN00A005,
801845,IN27X002,potentially_male-specific
801848,IN03B024,
801849,IN03B035,
801851,IN00A020,
801852,IN09A028,
801853,IN13B014,
801854,IN20A.22A006,
801855,IN27X007,
801856,IN05B065,
801857,IN03A009,
801858,IN16B032,
801859,INXXX258,
801860,INXXX471,
801861,IN14B007,
801863,IN06B032,
801865,IN03B015,
801867,IN13A012,
