Cell ID,Cell Type,Dimorphism
720575941450359221,SNppxx,
720575941450397109,SNta21,
720575941450422965,SNta20,
720575941450425269,SNta14,
720575941450560378,SNpp19,
720575941450577486,SNpp50,
720575941450591866,SNta45,
720575941450624839,SNta14,
720575941450629545,SNta37,
720575941450697565,SNppxx,
720575941450753607,SNpp15,
720575941450753658,SNpp60,
720575941450874746,SNch11,
720575941450891386,SNxx04,
720575941450968698,SNpp41,
720575941451008634,SNch05,
720575941451068538,SNpp50,
720575941451073146,SNta21,
720575941451075450,SNta39,
720575941451132238,SNta42,
720575941451147591,SNta29,
720575941451304270,SNta02,
720575941451324750,SNta29,
720575941451326286,SNxx04,
720575941451333710,SNta21,
720575941451341134,SNta20,
720575941451533946,SNxxxx,
720575941451573882,SNpp43,
720575941451648583,SNxx10,
720575941451759017,SNta33,
720575941451788615,SNch03,
720575941451792711,SNta02,
720575941451805255,SNta37,
720575941451810119,SNta37,
720575941451820871,SNxx04,
720575941451826042,SNta25,
720575941451828807,SNch05,
720575941451832647,SNta03,
720575941451858345,SNta04,
