Cell ID,Cell Type,Dimorphism
720575941469757405,DNg106,
720575941469775069,DNxn181,
720575941469810141,ANXXX145,
720575941469868765,AN10B027,
720575941469877981,SApp10,
720575941470003677,DNa12,
720575941470004445,DNge027,
720575941470033117,DNbe003,
720575941470084317,DNpe054,
720575941470090615,SApp08,
720575941470110327,AN12B060,known_dimorphic
720575941470195723,DNxl056,
720575941470236023,DNpe041,
720575941470254400,DNa08,known_dimorphic
720575941470269248,AN19B065,
720575941470533131,DNg96,
720575941470575479,DNut046,
720575941470584128,AN06A080,
720575941470584695,DNp53,
720575941470600823,AN08B024,
720575941470728256,AN07B072,
720575941470799223,AN08B102,
720575941470835264,SApp08,
720575941470861120,AN12B008,
720575941470933824,DNxn127,
720575941471079264,AN10B019,
720575941471127104,DNp53,
720575941471139191,DNpe028,
720575941471147127,DNxl066,
720575941471238263,DNxn102,
720575941471240256,AN08B028,
720575941471266423,DNge062,
720575941471297911,DNxl109,
720575941471308896,SApp05,
720575941471346016,AN07B089,
720575941471360352,SApp06,
720575941471454583,DNg38,
720575941471550475,AN09B002,
720575941471627639,DNg92,
720575941471648631,AN05B040,
720575941471698752,AN19B028,
720575941471732599,SAch01,
720575941471768843,DNxn171,
720575941471805963,DNg51,
720575941471808375,DNxn125,
720575941471829568,SAG-like,
720575941471871274,SApp19,
720575941471910976,SAppxx,
720575941471916608,AN00A006,known_dimorphic
720575941471926080,AN_GNG_IPS_13,
720575941471955264,DNut040,
720575941472005952,DNxl068,
720575941472044352,DNg82,
720575941472123712,SApp08,
720575941472130315,SAxx01,
720575941472160011,DNp73,
720575941472178752,DNp70,
720575941472297787,AN07B071,
720575941472329568,ANXXX308,
720575941472359995,AN07B071,
720575941472508256,AN19B032,
720575941472522304,AN07B049,
720575941472554336,AN08B099,
720575941472597051,DNg12,
720575941472609632,AN07B035,
720575941472752736,AN10B037,
720575941472826976,SApp17,
720575941472867424,AN07B089,
720575941473471072,AN19B060,
720575941473472608,AN08B079,
720575941473714730,AN19B036,
720575941473760554,SAppxx,
720575941473793322,DNg02,
720575941473812576,SAxx02,
720575941473825888,DNge020,
720575941473859424,AN05B104,
720575941473861728,AN17A014,
720575941473933664,DNge104,
720575941473970747,DNge116,
720575941473987168,AN08B048,
720575941474054496,AN01B011,
720575941474063968,DNxn163,
720575941474101344,AN02A002,
720575941474117216,AN_SLP_AVLP_1,
720575941474126944,DNp34,
720575941474229297,SAxx02,
720575941474256224,DNpe008,
720575941474265374,AN08B099,
720575941474312800,DNge094,
720575941474324027,SApp10,
720575941474325297,AN19B063,
720575941474398513,AN08B089,
720575941474455867,AN17B011,
720575941474474270,SApp08,
720575941474543931,AN17A031,
720575941474552372,AN09B037,
720575941474562334,AN01A033,
720575941474566708,AN19B100,
720575941474589489,SA_DMT_ADMN_11,
720575941474608170,DNpe029,
720575941474665514,DNg106,
720575941474677825,DNg89,
720575941474766132,SApp03,
720575941474880308,SAchxx,
720575941475085633,SApp07,
720575941475322410,AN07B062,
720575941475341610,DNpe012,
720575941475357738,AN06B031,
720575941475448123,DNxn159,
720575941475456827,DNp72,
720575941475557681,DNg03,
720575941475572539,DNit004,
720575941475933755,AN10B015,
720575941475963697,AN10B047,
720575941476037918,AN07B060,
720575941476041265,AN19B059,
720575941476041521,AN08B109,
720575941476053354,AN06A112,
720575941476214833,DNge140,
720575941476250164,DNut062,
720575941476367937,DNg12,
720575941476378164,DNg10,
720575941476398897,DNge092,
720575941476477492,DNxn122,
720575941476515636,AN05B023,
720575941476632385,DNg01,
720575941476737566,AN09B031,
720575941476752180,AN10B017,
720575941476850462,AN09B044,
720575941476852254,DNg62,
720575941476929566,AN08B028,
720575941476977969,AN07B011,
720575941476978993,AN08B100,
720575941476980785,AN04A001,
720575941476981569,DNit007,
720575941476991028,SApp06,
720575941477003825,ANXXX084,known_dimorphic
720575941477006388,DNxn104,
720575941477008945,SApp05,
720575941477013825,DNg04,
720575941477053233,DNg103,
720575941477099313,DNge076,
720575941477145393,DNxl113,
720575941477158721,AN06A016,
720575941477201002,DNg07,
720575941477252913,SAG-like,
720575941477298996,DNge144,
720575941477314612,AN07B082,
720575941477326900,DNg19,
720575941477345332,SApp08,
720575941477380382,AN18B025,
