BANC ID,DimScore
720575941390722710,2.2458662535447442
720575941553768705,2.2455487029646055
720575941561419053,2.2439460068991677
720575941503444162,2.2422971847026507
720575941546366132,2.241640304505037
720575941584464991,2.240103474676338
720575941492331440,2.239430060893052
720575941488498892,2.2362991425046936
720575941564135314,2.236251286101742
720575941652085745,2.234073650169093
720575941475380027,2.2325587658975095
720575941576507737,2.231784523697206
720575941633567419,2.2302076451323796
720575941477308212,2.228712949895954
720575941560692648,2.228480435201341
720575941563843175,2.2283935664594274
720575941444927402,2.2254134845392195
720575941546970292,2.2198087453419513
720575941516217091,2.219069491671871
720575941408617519,2.2176625148210465
720575941540166941,2.2169370827155688
720575941430007544,2.2165117330124016
720575941453869619,2.216309017491076
720575941511282642,2.216308572793028
720575941601787894,2.215071519395172
720575941475795306,2.2145939334418614
720575941687929051,2.212768231180619
720575941616539093,2.2094998145977622
720575941554109668,2.206658806575757
720575941435950734,2.206094299571699
720575941626967865,2.2046491302883164
720575941448922717,2.2033765435380763
720575941519264216,2.2018603089745765
720575941405747247,2.2011964291876773
720575941526646786,2.200298118046112
720575941390627222,2.2002142657885604
720575941645239752,2.199952615175205
720575941408444587,2.1998050863546594
720575941652995033,2.19912854751424
720575941447874126,2.1984883085511675
720575941534911832,2.1982599265596563
720575941451926906,2.197958495532082
720575941441857727,2.1969581666493387
720575941477003825,2.19690127260276
720575941477593665,2.195657664443719
720575941541930781,2.195399242586654
720575941639329397,2.1937708650110004
720575941568724980,2.1927167490995423
720575941623284332,2.192365303710867
720575941542475100,2.192293888797262
720575941602753782,2.1917927956196404
720575941580266065,2.1915389375418552
720575941454260275,2.1902387018068623
720575941450075463,2.1884824084107293
720575941546387388,2.18690989429881
720575941574684061,2.1865287411450796
720575941539792220,2.185378766436118
720575941615297945,2.183212901835183
720575941686310895,2.181492909912021
720575941466194454,2.181291775428728
720575941595083734,2.1810236144366657
720575941505978497,2.180204344462754
720575941504201125,2.1777061427884403
720575941687421302,2.1776449092711854
720575941624187900,2.175470306539766
720575941574533128,2.1748891109008492
720575941659223888,2.17467271099265
720575941605018814,2.174086014622307
720575941477158686,2.1740435776742038
720575941596205425,2.1736402268059174
720575941427670356,2.17345751314677
720575941508484993,2.1724811714982413
720575941352898608,2.171994781196694
720575941474467377,2.17114950537197
720575941575975350,2.1711479724441296
720575941558189171,2.1710380289203064
720575941557492974,2.1707560863252313
720575941575985241,2.170704212879539
720575941592644054,2.1694773717463236
720575941504331607,2.1694250628104172
720575941667207601,2.168022607287281
720575941552860499,2.164248767119143
720575941438398252,2.1634186899234136
720575941431077039,2.1633361744240855
720575941576254134,2.1629275517680893
720575941666985905,2.1602274826446006
720575941632799392,2.159594393324098
720575941598357404,2.1592155403616773
720575941589353284,2.1589997804995287
720575941604343737,2.158636051387453
720575941511473996,2.1563336746679767
720575941722108218,2.1547482181940354
720575941513184003,2.1546976627999452
720575941603190006,2.1532940581609497
720575941690343576,2.1512209517197545
720575941477713770,2.1504342979297575
720575941444791722,2.1501601928831757
720575941534852440,2.1469205463537
720575941490535600,2.1468712029302197
720575941560428147,2.146348103973594
720575941471926080,2.1457540226405682
720575941649178389,2.1457217202430487
720575941514023523,2.144297028864881
720575941626530442,2.1433529474790944
720575941529824440,2.14151543831979
720575941460902157,2.1410615187108664
720575941530964355,2.1396797843895063
720575941550196797,2.1385710250497443
720575941449266554,2.137964143515899
720575941520182707,2.1354423579020585
720575941431038305,2.1349657390282344
720575941592925992,2.1348499569081456
720575941596627569,2.1346374367208054
720575941585245150,2.133619106755539
720575941450378333,2.133179924369673
720575941449728949,2.1329621276030593
720575941400910115,2.13288288436863
720575941495864905,2.130976032800141
720575941495055486,2.130642995697979
720575941465737814,2.130245072937824
720575941523790925,2.1290866523625733
720575941644023160,2.1290460594731786
720575941543108956,2.1289030926530814
720575941609437613,2.128847283323311
720575941528091524,2.128629927318324
720575941644085330,2.1285964690297066
720575941627754041,2.1281075800810276
720575941516185955,2.12776961650991
720575941412565615,2.1273475646906093
720575941689741208,2.1266243683312376
720575941595712448,2.1261165905998616
720575941480501890,2.125764003051697
720575941534852545,2.1249184450371317
720575941515746051,2.1247756141463308
720575941438500370,2.1234773309192496
720575941723926586,2.1234196455271013
720575941645321672,2.1213684114883313
720575941535118826,2.1213619866113405
720575941595615783,2.1212159014868837
720575941521090231,2.121176026394866
720575941458782704,2.121113647463053
720575941527484441,2.120281656920575
720575941476378164,2.11885310108966
720575941555628836,2.1187275363251823
720575941642516385,2.1184451938886486
720575941462516624,2.1174479060491715
720575941663480188,2.115521758932887
720575941585859718,2.1143300202911286
720575941478279136,2.114090906034453
720575941572091387,2.113624005344956
720575941593507179,2.1093128208917915
720575941654978777,2.1089846531254213
720575941447389277,2.1079659784133664
720575941645075617,2.1077835531134173
720575941645076385,2.107406666501923
720575941515591523,2.1071903849821525
720575941538256355,2.1062152299522103
720575941561409581,2.103281789822748
720575941662394936,2.103101899506819
720575941662345528,2.102991866309507
720575941554694372,2.102545014993695
720575941552004351,2.1022567631398563
720575941490071605,2.102176650075055
720575941642657697,2.1021386477735473
720575941518526643,2.100660716351241
720575941413871388,2.1001701415049965
720575941524513892,2.0998724525474333
720575941671947687,2.0994221841008582
720575941565008384,2.0992447411325474
720575941429566895,2.0981927542434167
720575941511272401,2.0980584223520915
720575941531180261,2.09672474020393
720575941595808039,2.0943818434934736
720575941401772067,2.093222293076678
720575941558882163,2.092435619911034
720575941498001993,2.090786936694316
720575941688560367,2.0890000727329285
720575941455233517,2.0885671657497134
720575941616572629,2.08799661948046
720575941552574599,2.087708209055317
720575941519020471,2.08705933126907
720575941565211239,2.087000428137505
720575941503529522,2.0869507627444492
720575941553264211,2.0869253338834794
720575941493947006,2.085345690898683
720575941411332719,2.085137696776764
720575941523368779,2.083478406291319
720575941510907468,2.080358488791088
720575941548075912,2.079660074652881
720575941526693709,2.0790060397194656
720575941448968029,2.076928867119025
720575941568546418,2.0767464492404892
720575941571871241,2.0767448150983756
720575941456643053,2.076540707947678
720575941625088364,2.0757934534887603
720575941461688004,2.0756084236297454
720575941573315656,2.0752439524551023
720575941579266169,2.0751259938124402
720575941431205880,2.074502410843742
720575941430366734,2.073056054809771
720575941544710149,2.0727202520452885
720575941491109070,2.0724942648807474
720575941408530735,2.071969213130725
720575941605020350,2.0714745786291586
720575941460254163,2.070281403487599
720575941491344588,2.0701825920745955
720575941702164954,2.0691078868919757
720575941458932294,2.0683523282320984
720575941456678637,2.067637576219176
720575941391756548,2.0660983212981385
720575941512888529,2.063933608815518
720575941733215019,2.063793414157606
720575941559931407,2.0632151669938006
720575941503566530,2.0631042712650287
720575941410052975,2.0625849654144646
720575941691002520,2.0619495017537433
720575941507443841,2.061442725428506
720575941525802084,2.0609674143437933
720575941454124781,2.0602427907413783
720575941619633791,2.058823020678774
720575941439207253,2.058297561403689
720575941642832504,2.058275466926128
720575941545086088,2.05797405198362
720575941559556211,2.056124942836441
720575941633206944,2.055551187821792
720575941572671995,2.0553815770128074
720575941576978933,2.054762876536117
720575941553550471,2.05454106231719
720575941575655311,2.053576685333318
720575941458468819,2.0526832851664634
720575941663518844,2.051840029776287
720575941551637146,2.0498746571501663
720575941519439214,2.0493996220806525
720575941539407090,2.0484386908486485
720575941539071893,2.048071584999497
720575941549897844,2.047017139283955
720575941568946938,2.046858591966737
720575941564125586,2.0457704183161787
720575941650747669,2.045133693702805
720575941436037152,2.0434677293462693
720575941408338862,2.0431928823282854
720575941483684861,2.04285230563494
720575941603884790,2.042444794879825
720575941550649599,2.042048043729358
720575941495711099,2.041394568341761
720575941473694762,2.041305354589919
720575941611959725,2.0412797022257614
720575941554043931,2.0410173786794847
720575941482994630,2.0399303651026033
720575941532427754,2.039662514088089
720575941477201002,2.038622797295611
